Original,New
ReEDS_battery_2,battery_2
ReEDS_battery_4,battery_4
New Capacity - Extra 4 hr Batteries,battery_4
battery_4,battery_4
ReEDS_battery_6,battery_6
ReEDS_battery_8,battery_8
ReEDS_battery_10,battery_10
ReEDS_battery,battery
ReEDS_storage-h2,storage-h2
ReEDS_can-imports,Canada
can-imports,Canada
ReEDS_distpv,distpv
ReEDS_dupv,dupv
ReEDS_geothermal,geothermal
ReEDS_hyded,hydro
ReEDS_hydend,hydro
ReEDS_hydnd,hydro
ReEDS_hydnpnd,hydro
ReEDS_hydud,hydro
ReEDS_hydsnd,hydro
ReEDS_hydund,hydro
ReEDS_pumped-hydro,phs
ReEDS_upv,upv
ReEDS_wind-ofs,ofswind
ReEDS_wind-ons,onswind
ReEDS_csp1,csp
ReEDS_csp2,csp
ReEDS_csp-ns,csp-ns
biopower,biopower
caes,caes
coal-igcc,coal
coal-new,coal
coaloldscr,coal
coalolduns,coal
cofirenew,coal
gas-cc,gas-cc
gas-ct,gas-ct
New Capacity - Extra Gas CTs,gas-ct
lfill-gas,biopower
nuclear,nuclear
o-g-s,o-g-s
gas-cc-ccs,gas-cc-ccs
gas-cc_re-cc,re-ct
gas-ct_re-ct,re-ct
re-ct,re-ct
ReEDS_beccs,beccs
ReEDS_gas-cc-ccs,gas-cc-ccs
Canada,Canada
curtailment,curtailment
upv,upv
battery,battery
coal,coal
distpv,distpv
dupv,dupv
geothermal,geothermal
hydro,hydro
hydud,hydro
hydend,hydro
hyded,hydro
Cascading Hydro,hydro
Cascading Hydro Tailwater Effects,hydro
Cascading Hydro Scenario Generators,hydro
hydnpnd,hydro
hydund,hydro
hydnd,hydro
wind-ons,onswind
wind-ofs,ofswind
ofswind,ofswind
onswind,onswind
phs,phs
pumped-hydro,phs
pvb,pvb
csp-ns,csp-ns
pvb-storage,pvb-storage
